Order_No,Order_Date,Retailer_Country,Retailer_Type,Order_Mode,Product_Category,Product_Type,Product,Revenue,Quantity,Gross margin
23518 -2014,5/15/2014,France,Sports Store,Web,Personal Accessories,Navigation,Auto Pilot,14335,61,0.34924172
23519 -2014,10/6/2014,France,Sports Store,Web,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,0,61,
23520 -2014,4/18/2014,France,Sports Store,Web,Outdoor Protection,Insect Repellents,BugShield Extreme,2611,373,0.65428571
23521 -2014,1/5/2014,France,Sports Store,Web,Outdoor Protection,Sunscreen,Sun Blocker,1107,245,0.56842818
23522 -2014,12/13/2014,France,Sports Store,Web,Outdoor Protection,Sunscreen,Sun Shelter Stick,700,140,0.608
23523 -2014,6/28/2014,France,Sports Store,Web,Outdoor Protection,Sunscreen,Sun Shelter 30,0,61,
23524 -2014,8/22/2014,France,Sports Store,Web,Golf Equipment,Irons,Hailstorm Steel Irons,43887.2,97,0.51154323
23525 -2014,8/27/2014,France,Sports Store,Web,Golf Equipment,Irons,Hailstorm Titanium Irons,280368.26,357,0.44825359
23526 -2014,4/20/2014,France,Sports Store,Web,Golf Equipment,Irons,Lady Hailstorm Steel Irons,39476.58,78,0.4511865
23527 -2014,11/22/2014,France,Sports Store,Web,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,63342.75,75,0.50270552
23528 -2014,4/8/2014,France,Sports Store,Web,Golf Equipment,Woods,Hailstorm Titanium Woods Set,350601.69,303,0.48693516
23529 -2014,9/14/2014,France,Sports Store,Web,Golf Equipment,Woods,Hailstorm Steel Woods Set,79483.2,117,0.49716166
23530 -2014,5/17/2014,France,Sports Store,Web,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,220885.83,171,0.52776509
23531 -2014,11/22/2014,France,Sports Store,Web,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,45859.84,53,0.51345229
23532 -2014,7/11/2014,France,Sports Store,Web,Golf Equipment,Putters,Blue Steel Putter,27737.99,390,0.42072227
23533 -2014,6/2/2014,France,Sports Store,Web,Golf Equipment,Putters,Blue Steel Max Putter,75160.8,686,0.25340337
23534 -2014,8/19/2014,France,Sports Store,Web,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,16030.91,1537,0.67401726
23535 -2014,2/26/2014,France,Sports Store,Web,Golf Equipment,Golf Accessories,Course Pro Umbrella,23497.13,1893,0.47875719
23536 -2014,5/14/2014,France,Sports Store,Web,Golf Equipment,Golf Accessories,Course Pro Golf Bag,23147.36,108,0.62813902
23537 -2014,5/2/2014,France,Sports Store,Web,Golf Equipment,Golf Accessories,Course Pro Gloves,4573.17,427,0.76190476
23538 -2014,7/6/2014,France,Warehouse Store,Sales visit,Camping Equipment,Cooking Gear,TrailChef Cook Set,42677.28,801,0.34365616
23539 -2014,9/7/2014,France,Warehouse Store,Sales visit,Camping Equipment,Cooking Gear,TrailChef Utensils,17493.84,1512,0.4295592
23540 -2014,3/9/2014,France,Warehouse Store,Sales visit,Camping Equipment,Packs,Canyon Mule Climber Backpack,3535.56,46,0.31693989
23541 -2014,2/20/2014,France,Warehouse Store,Sales visit,Camping Equipment,Packs,Canyon Mule Journey Backpack,35620.99,113,0.32325604
23542 -2014,5/19/2014,France,Warehouse Store,Sales visit,Camping Equipment,Lanterns,Firefly Mapreader,0,113,
23543 -2014,4/21/2014,France,Warehouse Store,Sales visit,Camping Equipment,Lanterns,EverGlow Single,20010.48,831,0.37707641
23544 -2014,12/7/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Insect Repellents,BugShield Natural,2952,492,0.69
23545 -2014,6/27/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,1113,159,0.73142857
23546 -2014,7/2/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Insect Repellents,BugShield Lotion,2366,338,0.66714286
23547 -2014,12/3/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Insect Repellents,BugShield Extreme,3965.08,578,0.64723032
23548 -2014,8/12/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Sunscreen,Sun Shelter 15,3211,650,0.63765182
23549 -2014,10/24/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Sunscreen,Sun Shelter 30,3275,655,0.63
23550 -2014,8/25/2014,France,Warehouse Store,Sales visit,Outdoor Protection,Sunscreen,Sun Shield,1926,321,0.54
23551 -2014,7/3/2014,France,Warehouse Store,Sales visit,Outdoor Protection,First Aid,Compact Relief Kit,2507,109,0.60869565
23552 -2014,5/25/2014,France,Warehouse Store,Sales visit,Outdoor Protection,First Aid,Deluxe Family Relief Kit,3500,100,0.59885714
23553 -2014,11/21/2014,France,Warehouse Store,Sales visit,Outdoor Protection,First Aid,Calamine Relief,192,32,0.52833333
23554 -2014,3/11/2014,France,Warehouse Store,Sales visit,Outdoor Protection,First Aid,Aloe Relief,214.43,41,0.63288719
23555 -2014,6/8/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Cooking Gear,TrailChef Cup,7198.4,3272,0.61363636
23556 -2014,5/4/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Cooking Gear,TrailChef Single Flame,34505.92,544,0.26880025
23557 -2014,2/24/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Cooking Gear,TrailChef Double Flame,26817.48,186,0.4798169
23558 -2014,10/15/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Extreme,108560.28,431,0.40447832
23559 -2014,1/25/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,39658.48,328,0.56992805
23560 -2014,9/5/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Packs,Canyon Mule Climber Backpack,39138.72,536,0.2810189
23561 -2014,12/7/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Packs,Canyon Mule Journey Backpack,95923.52,279,0.37951537
23562 -2014,4/15/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Packs,Canyon Mule Extreme Backpack,49436.37,113,0.45397609
23563 -2014,10/14/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,Firefly Lite,7030.52,476,0.54299255
23564 -2014,10/28/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,Firefly Mapreader,10469.76,720,0.48422886
23565 -2014,6/6/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,Firefly 4,6712.32,228,0.38858696
23566 -2014,1/20/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,Firefly Extreme,7200.62,133,0.44052457
23567 -2014,5/24/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,EverGlow Double,2086,40,0.44870566
23568 -2014,9/7/2014,France,Outdoors Shop,Sales visit,Camping Equipment,Lanterns,EverGlow Kerosene,7288.05,231,0.36608558
23569 -2014,12/27/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Rope,Husky Rope 50,51984,342,0.33611842
23570 -2014,7/22/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Rope,Husky Rope 60,35919.5,199,0.29911357
23571 -2014,4/7/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Rope,Husky Rope 100,101762.97,309,0.30862661
23572 -2014,12/6/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Rope,Husky Rope 200,83573.19,153,0.32198891
23573 -2014,1/25/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Safety,Granite Climbing Helmet,62848.2,894,0.25263158
23574 -2014,6/16/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Safety,Husky Harness,39211.25,635,0.29117409
23575 -2014,7/18/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Safety,Husky Harness Extreme,78584,752,0.48392344
23576 -2014,1/3/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Safety,Granite Signal Mirror,9999,303,0.52393939
23577 -2014,6/8/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Granite Carabiner,14899.8,3921,0.48421053
23578 -2014,1/10/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Granite Belay,49276.5,741,0.48165414
23579 -2014,7/14/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Granite Pulley,38186.96,1036,0.50217037
23580 -2014,11/2/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Firefly Climbing Lamp,21201.79,541,0.44628732
23581 -2014,8/17/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Firefly Charger,40661.19,783,0.56942037
23582 -2014,4/7/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Firefly Rechargeable Battery,27873.92,3592,0.59407216
23583 -2014,4/15/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Climbing Accessories,Granite Chalk Bag,10062,559,0.52611111
23584 -2014,10/3/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Ice,58064,764,0.48723684
23585 -2014,3/16/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Hammer,40573.32,534,0.25138194
23586 -2014,4/20/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Shovel,22986.89,391,0.3856098
23587 -2014,5/7/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Grip,10348.8,528,0.49540816
23588 -2014,3/27/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Axe,73720,1900,0.49690722
23589 -2014,12/21/2014,France,Outdoors Shop,Sales visit,Mountaineering Equipment,Tools,Granite Extreme,48260,635,0.38789474
23590 -2014,10/6/2014,France,Outdoors Shop,Sales visit,Personal Accessories,Knives,Double Edge,10944.01,671,0.29920294
23591 -2014,9/6/2014,France,Outdoors Shop,Sales visit,Personal Accessories,Knives,Edge Extreme,29223.47,257,0.2964559
23592 -2014,9/18/2014,France,Outdoors Shop,Sales visit,Personal Accessories,Binoculars,Seeker 35,26908.07,269,0.28831351
23593 -2014,12/17/2014,France,Outdoors Shop,Sales visit,Personal Accessories,Binoculars,Seeker Extreme,14056.74,81,0.45764665
23594 -2014,2/10/2014,France,Sports Store,Sales visit,Camping Equipment,Cooking Gear,TrailChef Canteen,18005.76,1728,0.42226488
23595 -2014,7/11/2014,France,Sports Store,Sales visit,Camping Equipment,Cooking Gear,TrailChef Single Flame,41610.08,656,0.26880025
23596 -2014,8/4/2014,France,Sports Store,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Lite,52723.44,616,0.29898353
23597 -2014,9/10/2014,France,Sports Store,Sales visit,Camping Equipment,Sleeping Bags,Hibernator,78672.36,564,0.38346835
23598 -2014,5/2/2014,France,Sports Store,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Self - Inflating Mat,42318.5,350,0.56992805
23599 -2014,7/24/2014,France,Sports Store,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Pillow,7483.6,424,0.50991501
23600 -2014,7/5/2014,France,Sports Store,Sales visit,Camping Equipment,Sleeping Bags,Hibernator Camp Cot,35535.08,358,0.3426355
23601 -2014,1/15/2014,France,Sports Store,Sales visit,Camping Equipment,Packs,Canyon Mule Climber Backpack,46659.78,639,0.2810189
23602 -2014,6/12/2014,France,Sports Store,Sales visit,Camping Equipment,Lanterns,Firefly 2,16248.6,612,0.37212806
23603 -2014,12/19/2014,France,Sports Store,Sales visit,Camping Equipment,Lanterns,Firefly 4,8184.32,278,0.38858696
23604 -2014,5/9/2014,France,Sports Store,Sales visit,Camping Equipment,Lanterns,Flicker Lantern,11245.53,327,0.5457982
23605 -2014,3/12/2014,France,Sports Store,Sales visit,Personal Accessories,Knives,Single Edge,48924.2,4030,0.29489292
23606 -2014,5/21/2014,France,Sports Store,Sales visit,Personal Accessories,Knives,Bear Survival Edge,13853.44,158,0.46395985
23607 -2014,8/28/2014,France,Sports Store,Sales visit,Personal Accessories,Binoculars,Seeker 35,31709.51,317,0.28831351
23608 -2014,6/13/2014,France,Sports Store,Sales visit,Personal Accessories,Binoculars,Seeker Mini,7233.92,89,0.50787402
23609 -2014,10/2/2014,France,Sports Store,Sales visit,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,0,28,
23610 -2014,12/11/2014,France,Sports Store,Sales visit,Outdoor Protection,Sunscreen,Sun Shelter 30,0,28,
23611 -2014,4/29/2014,France,Sports Store,Sales visit,Golf Equipment,Irons,Hailstorm Steel Irons,12908,28,0.52060738
23612 -2014,6/24/2014,France,Sports Store,Sales visit,Golf Equipment,Irons,Hailstorm Titanium Irons,107708.9,145,0.42589053
23613 -2014,3/23/2014,France,Sports Store,Sales visit,Golf Equipment,Woods,Hailstorm Titanium Woods Set,225044.62,194,0.48633187
23614 -2014,6/4/2014,France,Sports Store,Sales visit,Golf Equipment,Woods,Hailstorm Steel Woods Set,19488,28,0.5091954
23615 -2014,2/14/2014,France,Sports Store,Sales visit,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,91712.83,71,0.52776509
23616 -2014,1/13/2014,France,Sports Store,Sales visit,Golf Equipment,Putters,Blue Steel Putter,0,28,
23617 -2014,12/9/2014,France,Sports Store,Sales visit,Golf Equipment,Putters,Blue Steel Max Putter,0,145,
23618 -2014,8/2/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Irons,Hailstorm Steel Irons,43795,100,0.49537618
23619 -2014,10/4/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Irons,Hailstorm Titanium Irons,63511.2,72,0.49110078
23620 -2014,3/18/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,54052.48,64,0.50270552
23621 -2014,4/12/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,57108.48,66,0.51345229
23622 -2014,8/22/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Putters,Course Pro Putter,25493.8,410,0.5432615
23623 -2014,2/8/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Putters,Blue Steel Putter,11887.71,141,0.51132724
23624 -2014,2/11/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,5757.36,552,0.67401726
23625 -2014,3/5/2014,United Kingdom,Golf Shop,Fax,Golf Equipment,Golf Accessories,Course Pro Umbrella,6588.75,525,0.48446215
23626 -2014,1/20/2014,United Kingdom,Golf Shop,Web,Personal Accessories,Knives,Max Gizmo,15993.7,396,0.53856393
23627 -2014,7/25/2014,United Kingdom,Golf Shop,Web,Personal Accessories,Knives,Pocket Gizmo,27051.3,2097,0.60115965
23628 -2014,7/8/2014,United Kingdom,Golf Shop,Web,Personal Accessories,Binoculars,Ranger Vision,47997.8,286,0.53569955
23629 -2014,3/1/2014,United Kingdom,Golf Shop,Web,Personal Accessories,Navigation,Astro Pilot,24048,135,0.37652736
23630 -2014,12/6/2014,United Kingdom,Golf Shop,Web,Personal Accessories,Navigation,Sky Pilot,6444,18,0.3522905
23631 -2014,12/14/2014,United Kingdom,Golf Shop,Web,Outdoor Protection,Insect Repellents,BugShield Lotion Lite,0,256,
23632 -2014,5/28/2014,United Kingdom,Golf Shop,Web,Outdoor Protection,Sunscreen,Sun Blocker,1835,385,0.59087193
23633 -2014,12/11/2014,United Kingdom,Golf Shop,Web,Outdoor Protection,Sunscreen,Sun Shelter 30,0,256,
23634 -2014,4/7/2014,United Kingdom,Golf Shop,Web,Outdoor Protection,First Aid,Aloe Relief,345.18,66,0.63288719
23635 -2014,7/15/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Irons,Hailstorm Steel Irons,258160,576,0.50691044
23636 -2014,3/20/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Irons,Hailstorm Titanium Irons,383629.98,451,0.47846813
23637 -2014,3/22/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Irons,Lady Hailstorm Steel Irons,231292.27,457,0.4511865
23638 -2014,12/11/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Irons,Lady Hailstorm Titanium Irons,255060.14,302,0.50270552
23639 -2014,1/11/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Woods,Hailstorm Titanium Woods Set,393959.16,331,0.48825076
23640 -2014,10/22/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Woods,Hailstorm Steel Woods Set,373891.2,552,0.49567361
23641 -2014,9/17/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Woods,Lady Hailstorm Titanium Woods Set,286764.06,222,0.52776509
23642 -2014,4/25/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Woods,Lady Hailstorm Steel Woods Set,210263.04,243,0.51345229
23643 -2014,3/13/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Putters,Course Pro Putter,155823.08,2506,0.5432615
23644 -2014,1/10/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Putters,Blue Steel Putter,48393.94,830,0.2933826
23645 -2014,3/25/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Putters,Blue Steel Max Putter,126640.8,844,0.45484236
23646 -2014,9/13/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Golf Accessories,Course Pro Golf and Tee Set,29037.12,2784,0.67401726
23647 -2014,11/6/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Golf Accessories,Course Pro Umbrella,52709.18,4232,0.48052616
23648 -2014,5/20/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Golf Accessories,Course Pro Golf Bag,62995.2,300,0.62044727
23649 -2014,12/3/2014,United Kingdom,Golf Shop,Web,Golf Equipment,Golf Accessories,Course Pro Gloves,23705.43,2250,0.75796685
23650 -2014,10/12/2014,United Kingdom,Department Store,Web,Camping Equipment,Cooking Gear,TrailChef Kitchen Kit,18725.96,803,0.31689537
23651 -2014,7/1/2014,United Kingdom,Department Store,Web,Camping Equipment,Cooking Gear,TrailChef Cook Set,27172.8,510,0.34365616
23652 -2014,5/26/2014,United Kingdom,Department Store,Web,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,63586.68,516,0.35437799
23653 -2014,9/20/2014,United Kingdom,Department Store,Web,Camping Equipment,Cooking Gear,TrailChef Single Flame,46430.76,732,0.26880025
23654 -2014,6/1/2014,United Kingdom,Department Store,Web,Camping Equipment,Cooking Gear,TrailChef Kettle,70948.85,8210,0.50566288
23655 -2014,9/10/2014,United Kingdom,Department Store,Web,Camping Equipment,Sleeping Bags,Hibernator Lite,93549.87,1093,0.29898353
23656 -2014,4/11/2014,United Kingdom,Department Store,Web,Camping Equipment,Sleeping Bags,Hibernator,94295.24,676,0.38346835
23657 -2014,7/12/2014,United Kingdom,Department Store,Web,Camping Equipment,Sleeping Bags,Hibernator Pad,38443.65,1435,0.38596491
23658 -2014,6/2/2014,United Kingdom,Department Store,Web,Camping Equipment,Sleeping Bags,Hibernator Pillow,20642.9,1180,0.50554428
23659 -2014,2/21/2014,United Kingdom,Department Store,Web,Camping Equipment,Packs,Canyon Mule Weekender Backpack,149380,550,0.38637703
23660 -2014,8/19/2014,United Kingdom,Department Store,Web,Camping Equipment,Packs,Canyon Mule Journey Backpack,122995.93,373,0.35305103
23661 -2014,6/20/2014,United Kingdom,Department Store,Web,Camping Equipment,Packs,Canyon Mule Cooler,65019.84,2112,0.5127641
23662 -2014,9/21/2014,United Kingdom,Department Store,Web,Camping Equipment,Packs,Canyon Mule Carryall,70947.28,1016,0.41028211
23663 -2014,10/28/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,Firefly Lite,11077.5,750,0.54299255
23664 -2014,1/2/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,Firefly Mapreader,31124.4,2189,0.47251995
23665 -2014,12/15/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,Firefly 2,8977.36,328,0.39093898
23666 -2014,11/18/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,Firefly Multi-light,19666.14,741,0.33006782
23667 -2014,5/4/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,EverGlow Butane,18658.6,290,0.36851104
23668 -2014,3/6/2014,United Kingdom,Department Store,Web,Camping Equipment,Lanterns,EverGlow Lamp,41610.75,1527,0.5306422
23669 -2014,3/8/2014,United Kingdom,Department Store,Web,Personal Accessories,Knives,Max Gizmo,28103.6,698,0.53834776
23670 -2014,6/3/2014,United Kingdom,Department Store,Web,Personal Accessories,Knives,Pocket Gizmo,5495.4,426,0.59780908
23671 -2014,10/7/2014,United Kingdom,Department Store,Web,Personal Accessories,Binoculars,Seeker 50,37328.2,293,0.2733124
23672 -2014,8/18/2014,United Kingdom,Department Store,Web,Personal Accessories,Binoculars,Ranger Vision,38459.1,229,0.53580089
23673 -2014,2/26/2014,United Kingdom,Department Store,Web,Personal Accessories,Navigation,Glacier GPS,91604.7,974,0.30887826
